pid,turkid,item,sd_item_one,sd_item_two,mean_item_one,mean_item_two,sd_focal,sd_other,mean_focal,mean_other,value_id,value
130,A2LV5QYHH24OMY,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,22,41
130,A2LV5QYHH24OMY,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,23,41
130,A2LV5QYHH24OMY,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,24,41
130,A2LV5QYHH24OMY,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,25,43
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,0,25
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,1,27
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,2,29
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,3,29
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,4,31
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,5,31
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,6,31
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,7,31
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,8,35
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,9,35
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,10,35
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,11,35
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,12,37
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,13,37
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,14,37
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,15,37
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,16,37
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,17,37
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,18,37
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,19,39
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,20,39
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,21,39
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,22,39
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,23,41
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,24,41
10,A1ZX1JWCZ09GXI,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,25,41
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,0,25
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,1,25
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,2,25
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,3,25
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,4,27
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,5,27
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,6,27
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,7,27
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,8,27
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,9,29
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,10,29
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,11,31
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,12,31
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,13,31
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,14,33
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,15,33
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,16,35
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,17,35
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,18,35
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,19,35
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,20,35
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,21,37
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,22,37
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,23,39
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,24,39
124,AVRIM8OI638FT,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,25,41
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,0,37
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,1,37
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,2,37
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,3,37
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,4,39
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,5,39
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,6,41
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,7,41
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,8,41
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,9,41
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,10,41
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,11,43
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,12,43
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,13,43
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,14,43
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,15,45
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,16,45
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,17,45
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,18,45
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,19,47
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,20,47
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,21,47
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,22,47
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,23,47
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,24,47
133,A9C50EGVTLM2E,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,25,47
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,0,23
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,1,23
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,2,23
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,3,23
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,4,25
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,5,25
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,6,25
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,7,25
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,8,25
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,9,25
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,10,25
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,11,25
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,12,27
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,13,27
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,14,27
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,15,29
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,16,29
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,17,29
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,18,31
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,19,31
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,20,31
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,21,33
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,22,39
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,23,39
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,24,41
22,A12LMSWO1N554W,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,25,41
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,0,37
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,1,37
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,2,37
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,3,37
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,4,37
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,5,37
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,6,37
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,7,37
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,8,37
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,9,39
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,10,39
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,11,39
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,12,39
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,13,39
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,14,39
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,15,39
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,16,41
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,17,41
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,18,43
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,19,43
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,20,45
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,21,45
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,22,45
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,23,45
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,24,47
21,ASBCU0AE1U4XE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,25,47
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,0,21
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,1,25
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,2,27
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,3,27
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,4,29
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,5,29
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,6,31
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,7,31
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,8,33
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,9,33
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,10,33
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,11,33
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,12,33
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,13,35
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,14,35
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,15,35
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,16,35
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,17,35
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,18,37
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,19,37
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,20,37
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,21,37
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,22,41
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,23,41
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,24,43
135,A384RYM14QK8JY,item_one,High,High,38.0,12.0,High,High,38.0,12.0,25,45
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,0,29
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,1,29
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,2,31
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,3,31
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,4,31
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,5,33
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,6,33
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,7,33
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,8,35
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,9,35
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,10,37
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,11,37
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,12,37
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,13,37
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,14,39
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,15,39
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,16,39
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,17,39
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,18,41
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,19,41
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,20,41
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,21,41
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,22,41
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,23,43
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,24,43
123,A2R02DYCDLY75U,item_one,High,High,38.0,12.0,High,High,38.0,12.0,25,45
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,0,9
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,1,9
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,2,9
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,3,9
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,4,9
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,5,13
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,6,13
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,7,13
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,8,13
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,9,13
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,10,23
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,11,23
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,12,23
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,13,29
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,14,29
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,15,31
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,16,31
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,17,31
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,18,33
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,19,33
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,20,33
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,21,43
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,22,43
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,23,43
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,24,43
285,A1MS98IHMLG24F,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,25,43
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,0,29
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,1,29
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,2,29
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,3,29
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,4,29
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,5,29
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,6,29
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,7,31
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,8,31
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,9,31
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,10,31
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,11,31
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,12,33
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,13,33
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,14,33
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,15,33
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,16,33
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,17,33
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,18,33
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,19,35
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,20,35
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,21,35
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,22,39
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,23,39
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,24,39
24,A2Z0C3X5UBNTW0,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,25,41
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,0,31
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,1,31
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,2,33
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,3,33
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,4,33
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,5,33
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,6,33
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,7,35
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,8,35
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,9,35
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,10,35
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,11,35
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,12,37
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,13,37
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,14,37
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,15,37
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,16,39
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,17,39
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,18,39
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,19,41
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,20,41
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,21,41
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,22,43
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,23,43
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,24,43
29,APQ4BQEA1647S,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,25,43
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,0,31
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,1,31
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,2,31
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,3,31
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,4,31
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,5,31
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,6,31
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,7,31
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,8,31
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,9,31
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,10,33
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,11,33
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,12,33
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,13,33
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,14,37
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,15,37
18,A3SGNSLG6DNY7B,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,16,37
